row_kind	analysis_id	status	observable	observable_tier	scientific_name	dataset_id	assembly_accession_version	clade	order	family	genus	scope	model	predictor	predictor_value	n	eligible_n	missing_n	denominator	estimate	effect	ci_low	ci_high	p_value	q_value	analysis_family	uncertainty	measurement_precision	cross_species_identification	sensitivity	conclusion	limitation	annotation_status	annotation_provider	annotation_release	annotation_assembly_accession_version	reference_fasta_sha256	annotation_gff_sha256	annotation_contig_mapping_sha256	annotation_sequence_regions_sha256	annotation_genetic_code	annotation_native_vs_projected	annotation_contig_dictionary_validated	annotation_cds_reconstruction_audit	source_modality	decision_version
point	point.gc3.pieris.rapae.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Pieris rapae	pieris.rapae.tier3c	GCF_905147795.1	Insecta	Lepidoptera	Pieridae	Pieris	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	11.0692919615	1	1	0	6680184 callable CDS third positions	0.413410319237							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2021/02/17 00:00	GCF_905147795.1	9b6c22b9181606d42d1968c63ba7a10692f261308e7798cfa69e0e09c6d923d7	79d8744fb285f385ecfa292d804fbace644c9c04bc72de662cd5cca429dcb5b9	f2927c02f392a95247a8545f75d9dbab4173b79e66356d5fa0b90faf107f6d13	62d53b0bb35879c678e72a394e67f464e09c59a999b5a836b4d88dc7bc699595	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":53,""gene_without_valid_cds"":53},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":12081,""retained_transcripts"":12081,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.pieris.rapae.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Pieris rapae	pieris.rapae.tier3c	GCF_905147795.1	Insecta	Lepidoptera	Pieridae	Pieris	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	11.0692919615	1	1	0	256354036 callable A/C/G/T FASTA bases	0.332259352453							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2021/02/17 00:00	GCF_905147795.1	9b6c22b9181606d42d1968c63ba7a10692f261308e7798cfa69e0e09c6d923d7	79d8744fb285f385ecfa292d804fbace644c9c04bc72de662cd5cca429dcb5b9	f2927c02f392a95247a8545f75d9dbab4173b79e66356d5fa0b90faf107f6d13	62d53b0bb35879c678e72a394e67f464e09c59a999b5a836b4d88dc7bc699595	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":53,""gene_without_valid_cds"":53},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":12081,""retained_transcripts"":12081,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.propithecus.coquereli.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Propithecus coquereli	propithecus.coquereli.tier3c	GCF_000956105.1	Mammalia	Primates	Indriidae	Propithecus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	6.11678429717	1	1	0	9891901 callable CDS third positions	0.609289053742							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2015/03/23 00:00	GCF_000956105.1	11622ebe4972487d76f2f2156e6e621954e305888ace84dcf05e3d75858eb57b	3ab0e9d35d3626a8da9ad25a7b91c18c39cf424f2e60f6005f51128824b9a2bd	61cafae742e747fd0035a19237e107109ca7f79f918ebf5a8c8eebe130a9a8f8	93c463ba21c0fb0efd0925e48754463acb1be97b5ca3150c9780642e74db1391	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":1107,""gene_without_valid_cds"":1281,""invalid_candidate_transcript"":184},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":18203,""retained_transcripts"":18203,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.propithecus.coquereli.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Propithecus coquereli	propithecus.coquereli.tier3c	GCF_000956105.1	Mammalia	Primates	Indriidae	Propithecus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	6.11678429717	1	1	0	2083747421 callable A/C/G/T FASTA bases	0.412452393384							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2015/03/23 00:00	GCF_000956105.1	11622ebe4972487d76f2f2156e6e621954e305888ace84dcf05e3d75858eb57b	3ab0e9d35d3626a8da9ad25a7b91c18c39cf424f2e60f6005f51128824b9a2bd	61cafae742e747fd0035a19237e107109ca7f79f918ebf5a8c8eebe130a9a8f8	93c463ba21c0fb0efd0925e48754463acb1be97b5ca3150c9780642e74db1391	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":1107,""gene_without_valid_cds"":1281,""invalid_candidate_transcript"":184},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":18203,""retained_transcripts"":18203,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.reticulitermes.flavipes.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Reticulitermes flavipes	reticulitermes.flavipes.tier3c	GCA_053541975.1	Insecta	Blattodea	Rhinotermitidae	Reticulitermes	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	12.386799863	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				bd283181dac1d4e2c3305fd4bf4a8538d6762530479d45dcead6ba2312eb37d1							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.reticulitermes.flavipes.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Reticulitermes flavipes	reticulitermes.flavipes.tier3c	GCA_053541975.1	Insecta	Blattodea	Rhinotermitidae	Reticulitermes	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	12.386799863	1	1	0	892507938 callable A/C/G/T FASTA bases	0.400241939361							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				bd283181dac1d4e2c3305fd4bf4a8538d6762530479d45dcead6ba2312eb37d1							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.reticulitermes.grassei.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Reticulitermes grassei	reticulitermes.grassei.tier3c	GCA_977993505.1	Insecta	Blattodea	Rhinotermitidae	Reticulitermes	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	11.3522161852	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				b75d0376987a8f5f62ee0b7fd56a37627e7640fae7e01f8dafaa3809c680b6d3							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.reticulitermes.grassei.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Reticulitermes grassei	reticulitermes.grassei.tier3c	GCA_977993505.1	Insecta	Blattodea	Rhinotermitidae	Reticulitermes	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	11.3522161852	1	1	0	996825901 callable A/C/G/T FASTA bases	0.394931952114							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				b75d0376987a8f5f62ee0b7fd56a37627e7640fae7e01f8dafaa3809c680b6d3							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.reticulitermes.lucifugus.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Reticulitermes lucifugus	reticulitermes.lucifugus.tier3c	GCA_026260175.1	Insecta	Blattodea	Rhinotermitidae	Reticulitermes	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	8.60809769261	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				0c705982c669614f5a51dccab452034d36d81c4d7efc06398b3c43c3b06534c4							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.reticulitermes.lucifugus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Reticulitermes lucifugus	reticulitermes.lucifugus.tier3c	GCA_026260175.1	Insecta	Blattodea	Rhinotermitidae	Reticulitermes	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	8.60809769261	1	1	0	794410074 callable A/C/G/T FASTA bases	0.396021182632							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				0c705982c669614f5a51dccab452034d36d81c4d7efc06398b3c43c3b06534c4							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.sepia.officinalis.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Sepia officinalis	sepia.officinalis.tier3c	GCA_964300435.1	Cephalopoda	Sepiida	Sepiidae	Sepia	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	8.94624687105	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				16eba0b60dcff9ecc53d2b9ad4d67505bdd6ec84ab557e7af9965faa4b58e721							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.sepia.officinalis.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Sepia officinalis	sepia.officinalis.tier3c	GCA_964300435.1	Cephalopoda	Sepiida	Sepiidae	Sepia	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	8.94624687105	1	1	0	5750967590 callable A/C/G/T FASTA bases	0.339027437816							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				16eba0b60dcff9ecc53d2b9ad4d67505bdd6ec84ab557e7af9965faa4b58e721							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.sistrurus.catenatus.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Sistrurus catenatus	sistrurus.catenatus.tier3c	GCA_039880765.1	Reptilia	Squamata	Viperidae	Sistrurus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	7.57434263651	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				872db44944db8cf5be5685fbc54e41a023b7a4ccdbb182ccea3338ddf4fc3e27							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.sistrurus.catenatus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Sistrurus catenatus	sistrurus.catenatus.tier3c	GCA_039880765.1	Reptilia	Squamata	Viperidae	Sistrurus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	7.57434263651	1	1	0	1559574360 callable A/C/G/T FASTA bases	0.399415503984							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				872db44944db8cf5be5685fbc54e41a023b7a4ccdbb182ccea3338ddf4fc3e27							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.spermophilus.parryii.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Spermophilus parryii	spermophilus.parryii.tier3c	GCF_045843805.1	Mammalia	Rodentia	Sciuridae	Spermophilus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	8.07208885776	1	1	0	11592453 callable CDS third positions	0.574032432998							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2024/12/13 00:00	GCF_045843805.1	b537229cf0eb2568241809fc20bfb99d9fde2bf9dace3cfb03140a7745c631f9	33f5654e817e49dbee8c2fb8467063699a05858dffb027482f966e9f84e6cca9	6761754262fc0fc368bb77a2a7f2f7bd1ddc5a404852e933fee43a891cfd9ca7	4209a5308938500c586a8a391742976ea222e5a3e2ecc6b763b52c370ddaf5a8	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":782,""gene_without_valid_cds"":786,""invalid_candidate_transcript"":7},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":20807,""retained_transcripts"":20807,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.spermophilus.parryii.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Spermophilus parryii	spermophilus.parryii.tier3c	GCF_045843805.1	Mammalia	Rodentia	Sciuridae	Spermophilus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	8.07208885776	1	1	0	2935648510 callable A/C/G/T FASTA bases	0.400817120984							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2024/12/13 00:00	GCF_045843805.1	b537229cf0eb2568241809fc20bfb99d9fde2bf9dace3cfb03140a7745c631f9	33f5654e817e49dbee8c2fb8467063699a05858dffb027482f966e9f84e6cca9	6761754262fc0fc368bb77a2a7f2f7bd1ddc5a404852e933fee43a891cfd9ca7	4209a5308938500c586a8a391742976ea222e5a3e2ecc6b763b52c370ddaf5a8	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":782,""gene_without_valid_cds"":786,""invalid_candidate_transcript"":7},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":20807,""retained_transcripts"":20807,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.strongylocentrotus.droebachiensis.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Strongylocentrotus droebachiensis	strongylocentrotus.droebachiensis.tier3c	GCA_035222895.1	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	11.1155566899	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				a0ef2e8c7d15c74f0ef242bfc9fc1b1976a4d9a38869e9a0b386428570548575							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.strongylocentrotus.droebachiensis.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Strongylocentrotus droebachiensis	strongylocentrotus.droebachiensis.tier3c	GCA_035222895.1	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	11.1155566899	1	1	0	2467866880 callable A/C/G/T FASTA bases	0.374254132784							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				a0ef2e8c7d15c74f0ef242bfc9fc1b1976a4d9a38869e9a0b386428570548575							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.strongylocentrotus.pallidus.tier3c	unavailable	gc3	exact_assembly_native_annotation_composition	Strongylocentrotus pallidus	strongylocentrotus.pallidus.tier3c	GCA_030265145.1	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	10.3482875539	1	1	0	0 callable CDS third positions								Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		GC3 unavailable; whole-genome GC remains a separate observable.	native_annotation_unavailable	unavailable				a05b3a0aab21de4587f779a21fe8a2cfbe73cee01de4582e65615f59ecbb7f66							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.strongylocentrotus.pallidus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Strongylocentrotus pallidus	strongylocentrotus.pallidus.tier3c	GCA_030265145.1	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	10.3482875539	1	1	0	927685727 callable A/C/G/T FASTA bases	0.36806011892							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	unavailable				a05b3a0aab21de4587f779a21fe8a2cfbe73cee01de4582e65615f59ecbb7f66							{}	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.strongylocentrotus.purpuratus.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Strongylocentrotus purpuratus	strongylocentrotus.purpuratus.tier3c	GCF_000002235.5	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	9.86687233492	1	1	0	15361420 callable CDS third positions	0.502359287097							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2019/09/06 00:00	GCF_000002235.5	ec2030c043d87f5350968bab6e469c8cb3d1573013136871485ccba484444a80	008919fe95f59a188c6704b49b3ef6775709cfdf6889355ca717c73c1ee832fb	d9131cade3f8460acb36f289bdd5685881c3932a2d1337d211ea4b4263d196d9	a26fb583768d4628eb27df2d46d6a621364c08ec6116afa197b846fd479593fc	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":845,""gene_without_valid_cds"":707,""invalid_candidate_transcript"":14},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":26727,""retained_transcripts"":26727,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.strongylocentrotus.purpuratus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Strongylocentrotus purpuratus	strongylocentrotus.purpuratus.tier3c	GCF_000002235.5	Echinoidea	Echinoida	Strongylocentrotidae	Strongylocentrotus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	9.86687233492	1	1	0	921502643 callable A/C/G/T FASTA bases	0.373909135929							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2019/09/06 00:00	GCF_000002235.5	ec2030c043d87f5350968bab6e469c8cb3d1573013136871485ccba484444a80	008919fe95f59a188c6704b49b3ef6775709cfdf6889355ca717c73c1ee832fb	d9131cade3f8460acb36f289bdd5685881c3932a2d1337d211ea4b4263d196d9	a26fb583768d4628eb27df2d46d6a621364c08ec6116afa197b846fd479593fc	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":845,""gene_without_valid_cds"":707,""invalid_candidate_transcript"":14},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":26727,""retained_transcripts"":26727,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.sus.scrofa.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Sus scrofa	sus.scrofa.tier3c	GCF_054392235.1	Mammalia	Artiodactyla	Suidae	Sus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	7.6359193985	1	1	0	11338544 callable CDS third positions	0.616358326078							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2026/01/28 00:00	GCF_054392235.1	4e510d52ac0f21b917d32d64449f4334bee69e27dda4ea760c2adce0a12db517	cdfda977c8cf4a42652552d8954cb54bd3d5c8838df6dbadc9ced82199edc348	787c392f923e0cf2015ac3c926ae49b64a3cec64bd9a38df9f28f0949e28cdd5	fd8f853a3b02077bb139dbc41d7e5165e850ec470a9b77fd220e8c65c68905d1	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":4468,""gene_without_valid_cds"":1831},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":20299,""retained_transcripts"":20299,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.sus.scrofa.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Sus scrofa	sus.scrofa.tier3c	GCF_054392235.1	Mammalia	Artiodactyla	Suidae	Sus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	7.6359193985	1	1	0	2656411699 callable A/C/G/T FASTA bases	0.426050810357							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2026/01/28 00:00	GCF_054392235.1	4e510d52ac0f21b917d32d64449f4334bee69e27dda4ea760c2adce0a12db517	cdfda977c8cf4a42652552d8954cb54bd3d5c8838df6dbadc9ced82199edc348	787c392f923e0cf2015ac3c926ae49b64a3cec64bd9a38df9f28f0949e28cdd5	fd8f853a3b02077bb139dbc41d7e5165e850ec470a9b77fd220e8c65c68905d1	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":4468,""gene_without_valid_cds"":1831},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":20299,""retained_transcripts"":20299,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.gc3.symphalangus.syndactylus.tier3c	estimated	gc3	exact_assembly_native_annotation_composition	Symphalangus syndactylus	symphalangus.syndactylus.tier3c	GCF_028878055.3	Mammalia	Primates	Hylobatidae	Symphalangus	species	pooled_canonical_CDS_third_positions	Buffalo pred_log10_N (census-size proxy, not N_e)	6.77426210787	1	1	0	11645056 callable CDS third positions	0.580617474059							Upstream table has no genomic block interval; no binomial pseudo-replication interval is invented.	Callable third-position count reported; bases are correlated and do not identify cross-species uncertainty.	not applicable to point row		Exact-assembly native-annotation GC3 point estimate.		native	NCBI RefSeq	2024/06/20 00:00	GCF_028878055.3	ed83e28899c8c47b46c3ad76315968fda1851c125e00562b88ca37458e468bd6	f530868cd8b7e2f24b8a7093ff6d3ea1688c081b4c282b93f6c115a2c76583f9	a013c4dd8d4236ec4b18998f69e2ea48dfb8c09fefec3c71de6e04a6b714a166	3aeaffa4ae33d64cca3ddc7e248d04e05656a6ab1d8812a4bd73fcda4e7d47c3	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":1240,""gene_without_valid_cds"":1212},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":20994,""retained_transcripts"":20994,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
point	point.whole_genome_gc.symphalangus.syndactylus.tier3c	estimated	whole_genome_gc	exact_assembly_composition	Symphalangus syndactylus	symphalangus.syndactylus.tier3c	GCF_028878055.3	Mammalia	Primates	Hylobatidae	Symphalangus	species	ACGT_fraction	Buffalo pred_log10_N (census-size proxy, not N_e)	6.77426210787	1	1	0	3261887708 callable A/C/G/T FASTA bases	0.404217838574							No genomic block interval is available in the validated small table.	Callable FASTA-base count reported; not used as cross-species regression weight.	not applicable to point row		Whole-genome GC is available independently of annotation.	Weaker composition proxy; never substituted for GC3.	native	NCBI RefSeq	2024/06/20 00:00	GCF_028878055.3	ed83e28899c8c47b46c3ad76315968fda1851c125e00562b88ca37458e468bd6	f530868cd8b7e2f24b8a7093ff6d3ea1688c081b4c282b93f6c115a2c76583f9	a013c4dd8d4236ec4b18998f69e2ea48dfb8c09fefec3c71de6e04a6b714a166	3aeaffa4ae33d64cca3ddc7e248d04e05656a6ab1d8812a4bd73fcda4e7d47c3	1	native	True	"{""all_retained_cds_phase_translation_passed"":true,""exclusions"":{""annotated_translation_exception"":1240,""gene_without_valid_cds"":1212},""provider_comparison"":""provider_sequences_not_deposited"",""retained_genes"":20994,""retained_transcripts"":20994,""sample_rule"":""first_100_by_sha256_dataset_id_plus_transcript_id_or_all_if_fewer"",""sampled_cds_count"":100,""sampled_cds_mismatches"":0}"	exact_single_assembly_composition	tier3-decisions-v1
